time,year,month,lat,lon,lw_down,sw_down,t,wind,q,pstar,Rainf_GPCC,precip,date_time_utc,date_time_local,cosz,diff_rad
1080000,2003,6,-22.698538,-47.642881,319.21567,109.4934446,291.3611882,0.942626905,0.012233984,94972.69372,0,0,06/13/2003 12:00,06/13/2003 9:00,0.419397807,104.0011701
1090800,2003,6,-22.698538,-47.642881,350.00446,526.3622893,298.6066076,1.921734605,0.013924883,94929.49214,0,0,06/13/2003 15:00,06/13/2003 12:00,0.695160399,259.4090738
1101600,2003,6,-22.698538,-47.642881,363.33783,549.1716657,300.0243693,1.973360158,0.012880792,94676.52398,0,0,06/13/2003 18:00,06/13/2003 15:00,0.474696948,82.45884274
1112400,2003,6,-22.698538,-47.642881,354.1008,135.3429708,296.305693,1.241284226,0.012517558,94696.89044,0,0,06/13/2003 21:00,06/13/2003 18:00,0,135.3429708
1123200,2003,6,-22.698538,-47.642881,336.677,0,292.5056523,1.23729743,0.011538354,94766.67991,0,0,06/14/2003 0:00,06/13/2003 21:00,0,0
1134000,2003,6,-22.698538,-47.642881,327.4915,0,290.4703953,0.947920802,0.010818607,94773.19366,0,0,06/14/2003 3:00,06/14/2003 0:00,0,0
1144800,2003,6,-22.698538,-47.642881,320.22897,0,288.857164,1.007870527,0.010474117,94699.75904,0,0,06/14/2003 6:00,06/14/2003 3:00,0,0
1155600,2003,6,-22.698538,-47.642881,316.55814,0,287.8394301,1.019972269,0.010275328,94722.8516,0,0,06/14/2003 9:00,06/14/2003 6:00,0,0
1166400,2003,6,-22.698538,-47.642881,326.49542,105.482232,291.7562284,0.872588803,0.012418154,94944.98959,0,0,06/14/2003 12:00,06/14/2003 9:00,0.418818073,100.7360668
1177200,2003,6,-22.698538,-47.642881,358.6247,514.4270741,298.2287739,1.146612706,0.014233363,95015.67846,0,0,06/14/2003 15:00,06/14/2003 12:00,0.69446633,258.3896359
1188000,2003,6,-22.698538,-47.642881,375.38803,537.227192,300.2233693,1.269900582,0.014060729,94822.29172,0,0,06/14/2003 18:00,06/14/2003 15:00,0.474094286,80.91464632
1198800,2003,6,-22.698538,-47.642881,366.27066,129.9005389,297.3539146,0.794707198,0.014018526,94854.90433,0,0,06/14/2003 21:00,06/14/2003 18:00,0,129.9005389
1209600,2003,6,-22.698538,-47.642881,352.35727,0,293.7507244,0.468427113,0.013263142,94966.3316,0,0,06/15/2003 0:00,06/14/2003 21:00,0,0
1220400,2003,6,-22.698538,-47.642881,345.50272,0,291.4729194,1.054059403,0.011772428,95022.84906,0,0,06/15/2003 3:00,06/15/2003 0:00,0,0
1231200,2003,6,-22.698538,-47.642881,338.65494,0,287.8100956,1.083118936,0.010843573,94998.79415,0,0,06/15/2003 6:00,06/15/2003 3:00,0,0
1242000,2003,6,-22.698538,-47.642881,338.1165,0,287.0730468,1.218944014,0.010172902,95038.00654,0,0,06/15/2003 9:00,06/15/2003 6:00,0,0
1252800,2003,6,-22.698538,-47.642881,332.3954,110.8388728,291.4027946,0.85873446,0.012237326,95197.45367,0,0,06/15/2003 12:00,06/15/2003 9:00,0.418310108,106.2405026
1263600,2003,6,-22.698538,-47.642881,357.84396,552.6788385,299.467766,1.020156784,0.013365741,95192.22867,0,0,06/15/2003 15:00,06/15/2003 12:00,0.693858036,275.446826
1274400,2003,6,-22.698538,-47.642881,370.57565,581.3420503,301.3853422,0.958602771,0.012921233,94952.20704,0,0,06/15/2003 18:00,06/15/2003 15:00,0.473566202,87.77629462
1285200,2003,6,-22.698538,-47.642881,360.8235,143.8737041,298.8268843,1.010953484,0.01344224,94916.04406,0,0,06/15/2003 21:00,06/15/2003 18:00,0,143.8737041
1296000,2003,6,-22.698538,-47.642881,343.29257,0,292.561151,1.395430148,0.012954659,95002.41681,0,0,06/16/2003 0:00,06/15/2003 21:00,0,0
1306800,2003,6,-22.698538,-47.642881,335.20438,0,289.606441,0.889819258,0.011628953,94982.39946,0,0,06/16/2003 3:00,06/16/2003 0:00,0,0
1317600,2003,6,-22.698538,-47.642881,324.70078,0,287.6133563,0.787587806,0.011343676,94906.14574,0,0,06/16/2003 6:00,06/16/2003 3:00,0,0
1328400,2003,6,-22.698538,-47.642881,314.71365,0,285.9893063,0.712326594,0.010761821,94874.19214,0,0,06/16/2003 9:00,06/16/2003 6:00,0,0
1339200,2003,6,-22.698538,-47.642881,322.0466,110.2443978,290.3338108,0.459215577,0.01253331,94985.83319,0,0,06/16/2003 12:00,06/16/2003 9:00,0.417874191,105.3715123
1350000,2003,6,-22.698538,-47.642881,352.75937,543.1366023,297.3188462,0.509635856,0.014628646,95004.60823,0,0,06/16/2003 15:00,06/16/2003 12:00,0.69333591,270.2086607
1360800,2003,6,-22.698538,-47.642881,367.676,568.7404804,300.225254,1.065913146,0.012929807,94744.80517,0,0,06/16/2003 18:00,06/16/2003 15:00,0.473112997,85.76252504
1371600,2003,6,-22.698538,-47.642881,356.1176,141.1661112,297.3082961,0.780812516,0.012983574,94699.93774,0,0,06/16/2003 21:00,06/16/2003 18:00,0,141.1661112
1382400,2003,6,-22.698538,-47.642881,338.03934,0,293.0846892,0.610689247,0.012028687,94762.07833,0,0,06/17/2003 0:00,06/16/2003 21:00,0,0
1393200,2003,6,-22.698538,-47.642881,329.01086,0,290.7904675,0.693243573,0.011985775,94793.78764,0,0,06/17/2003 3:00,06/17/2003 0:00,0,0
1404000,2003,6,-22.698538,-47.642881,320.7363,0,288.4650071,0.943612128,0.011320756,94668.03784,0,0,06/17/2003 6:00,06/17/2003 3:00,0,0
1414800,2003,6,-22.698538,-47.642881,314.14474,0,286.4407339,0.942254196,0.010628477,94642.71159,0,0,06/17/2003 9:00,06/17/2003 6:00,0,0
1425600,2003,6,-22.698538,-47.642881,324.43054,107.1408665,290.9286308,0.446608651,0.013178595,94819.05818,0,0,06/17/2003 12:00,06/17/2003 9:00,0.41751056,102.6195509
1436400,2003,6,-22.698538,-47.642881,356.9055,529.5074087,298.5947627,1.215127215,0.014075802,94755.19534,0,0,06/17/2003 15:00,06/17/2003 12:00,0.692900289,266.6557965
1447200,2003,6,-22.698538,-47.642881,370.0727,558.2939288,300.6764295,1.466823254,0.013844139,94520.01018,0,0,06/17/2003 18:00,06/17/2003 15:00,0.47273493,84.08540415
1458000,2003,6,-22.698538,-47.642881,357.70737,140.2210015,297.3456828,1.353756176,0.013812773,94485.75566,0,0,06/17/2003 21:00,06/17/2003 18:00,0,140.2210015
1468800,2003,6,-22.698538,-47.642881,339.11774,0,293.1582857,1.426574807,0.012719982,94515.44357,0,0,06/18/2003 0:00,06/17/2003 21:00,0,0
1479600,2003,6,-22.698538,-47.642881,328.3178,0,289.8740571,1.285802211,0.011798466,94510.33153,0,0,06/18/2003 3:00,06/18/2003 0:00,0,0
1490400,2003,6,-22.698538,-47.642881,320.62537,0,287.7645383,1.260365005,0.011250717,94410.86434,0,0,06/18/2003 6:00,06/18/2003 3:00,0,0
1501200,2003,6,-22.698538,-47.642881,318.2319,0,286.0970789,1.340787527,0.010691295,94417.74096,0,0,06/18/2003 9:00,06/18/2003 6:00,0,0
1512000,2003,6,-22.698538,-47.642881,341.80957,118.0653822,290.6056569,1.165674547,0.012480291,94566.62827,0,0,06/18/2003 12:00,06/18/2003 9:00,0.417219416,115.9504302
1522800,2003,6,-22.698538,-47.642881,380.0812,562.1367864,297.515156,2.216924045,0.014048636,94519.51694,0,0,06/18/2003 15:00,06/18/2003 12:00,0.692551454,353.2137723
1533600,2003,6,-22.698538,-47.642881,395.78683,532.1007312,298.0954153,2.659556992,0.013466807,94316.66159,0,0,06/18/2003 18:00,06/18/2003 15:00,0.472432217,142.5212512
1544400,2003,6,-22.698538,-47.642881,385.1577,98.75368826,294.0280549,1.69396193,0.013317325,94349.40765,0,0,06/18/2003 21:00,06/18/2003 18:00,0,98.75368826
1555200,2003,6,-22.698538,-47.642881,368.93607,0,290.5400427,1.720927742,0.013608681,94508.84873,4.05E-05,0,06/19/2003 0:00,06/18/2003 21:00,0,0
1566000,2003,6,-22.698538,-47.642881,366.06708,0,290.7799722,0.766721888,0.012600174,94537.36593,2.56E-05,0,06/19/2003 3:00,06/19/2003 0:00,0,0
1576800,2003,6,-22.698538,-47.642881,350.8401,0,290.0754995,0.696194796,0.012751331,94477.01765,0,0,06/19/2003 6:00,06/19/2003 3:00,0,0
1587600,2003,6,-22.698538,-47.642881,351.35544,0,290.3259725,0.609342488,0.013075055,94504.7496,0,0,06/19/2003 9:00,06/19/2003 6:00,0,0
1598400,2003,6,-22.698538,-47.642881,390.95108,67.07431687,291.8585253,0.804864982,0.013916658,94656.0721,0,0,06/19/2003 12:00,06/19/2003 9:00,0.417000918,67.07431687
1609200,2003,6,-22.698538,-47.642881,388.07623,419.1060306,295.9775065,1.454268857,0.014567733,94621.20067,2.56E-05,0,06/19/2003 15:00,06/19/2003 12:00,0.692289631,335.4782774
1620000,2003,6,-22.698538,-47.642881,389.94244,481.9253224,296.7659467,1.264634676,0.015347666,94415.15171,0,0,06/19/2003 18:00,06/19/2003 15:00,0.472205031,217.6581104
1630800,2003,6,-22.698538,-47.642881,376.58643,125.9913634,294.6097601,0.62507773,0.015609556,94437.13047,0,0,06/19/2003 21:00,06/19/2003 18:00,0,125.9913634
1641600,2003,6,-22.698538,-47.642881,367.24957,0,292.4068172,0.530894584,0.015358087,94511.31187,0,0,06/20/2003 0:00,06/19/2003 21:00,0,0
1652400,2003,6,-22.698538,-47.642881,356.72443,0,290.1665009,0.610628365,0.012776551,94543.39424,0,0,06/20/2003 3:00,06/20/2003 0:00,0,0
1663200,2003,6,-22.698538,-47.642881,355.9314,0,289.4830517,0.567749624,0.012508064,94514.40922,0,0,06/20/2003 6:00,06/20/2003 3:00,0,0
1674000,2003,6,-22.698538,-47.642881,376.88885,0,289.4408143,0.54164584,0.012534077,94497.97482,5.26E-05,0.000122309,06/20/2003 9:00,06/20/2003 6:00,0,0
1684800,2003,6,-22.698538,-47.642881,391.8656,46.46740209,290.8126579,0.636236779,0.01340135,94618.28815,0.000112783,0.00026237,06/20/2003 12:00,06/20/2003 9:00,0.416855186,46.46740209
1695600,2003,6,-22.698538,-47.642881,401.86398,333.9766244,293.5777373,0.703002746,0.014908281,94683.53828,0.000157809,0.000367114,06/20/2003 15:00,06/20/2003 12:00,0.692114988,322.2463531
1706400,2003,6,-22.698538,-47.642881,401.5616,461.6555745,293.164438,0.7582124,0.014953706,94406.10334,0.000116111,0.000270112,06/20/2003 18:00,06/20/2003 15:00,0.472053502,331.23239
1717200,2003,6,-22.698538,-47.642881,408.13284,121.0851092,291.9069189,1.212917379,0.014414711,94465.55369,0.000238191,0.000554112,06/20/2003 21:00,06/20/2003 18:00,0,121.0851092
1728000,2003,6,-22.698538,-47.642881,410.99777,0,291.1278809,1.337606867,0.014207891,94750.73826,0.000340711,0.000792607,06/21/2003 0:00,06/20/2003 21:00,0,0
1738800,2003,6,-22.698538,-47.642881,406.70544,0,291.4302778,1.593916956,0.0139304,94935.8441,0.000227159,0,06/21/2003 3:00,06/21/2003 0:00,0,0
1749600,2003,6,-22.698538,-47.642881,396.7067,0,290.4465439,2.04462018,0.013100779,94947.71264,0.000470431,0,06/21/2003 6:00,06/21/2003 3:00,0,0
1760400,2003,6,-22.698538,-47.642881,393.5638,0,289.3881845,2.296904496,0.012122509,94999.54171,0.00088004,0,06/21/2003 9:00,06/21/2003 6:00,0,0
1771200,2003,6,-22.698538,-47.642881,398.53226,18.36836374,288.9077384,2.348809849,0.011577524,95240.28612,1.91E-05,0,06/21/2003 12:00,06/21/2003 9:00,0.416782301,18.36836374
1782000,2003,6,-22.698538,-47.642881,397.49765,212.8526097,290.115159,3.422574692,0.011347781,95297.43941,0,0,06/21/2003 15:00,06/21/2003 12:00,0.692027638,212.8526097
1792800,2003,6,-22.698538,-47.642881,387.6209,363.2392719,290.4196319,2.935453155,0.010977029,95181.25194,0,0,06/21/2003 18:00,06/21/2003 15:00,0.471977715,286.030785
1803600,2003,6,-22.698538,-47.642881,381.70197,89.824297,289.1732083,2.351652578,0.010768466,95232.46399,0,0,06/21/2003 21:00,06/21/2003 18:00,0,89.824297
1814400,2003,6,-22.698538,-47.642881,380.77737,0,288.4792562,2.038068094,0.010482988,95365.46008,0,0,06/22/2003 0:00,06/21/2003 21:00,0,0
1825200,2003,6,-22.698538,-47.642881,388.23706,0,288.8572637,2.335132723,0.011170814,95359.40184,0,0,06/22/2003 3:00,06/22/2003 0:00,0,0
1836000,2003,6,-22.698538,-47.642881,391.44165,0,288.7412452,2.182600738,0.011018328,95278.98114,0,0,06/22/2003 6:00,06/22/2003 3:00,0,0
1846800,2003,6,-22.698538,-47.642881,389.76694,0,288.5328835,2.19602461,0.010985109,95275.35007,0,0,06/22/2003 9:00,06/22/2003 6:00,0,0
1857600,2003,6,-22.698538,-47.642881,385.9458,39.66326061,289.9294189,2.690866998,0.011105168,95444.77672,0,0,06/22/2003 12:00,06/22/2003 9:00,0.416782301,39.66326061
1868400,2003,6,-22.698538,-47.642881,392.61523,255.3008572,294.1988085,2.497839461,0.011867351,95436.8978,0,0,06/22/2003 15:00,06/22/2003 12:00,0.692027638,213.2023597
1879200,2003,6,-22.698538,-47.642881,395.12143,229.006276,295.50279,2.258678041,0.011968575,95245.49572,0,0,06/22/2003 18:00,06/22/2003 15:00,0.471977715,160.1831872
1890000,2003,6,-22.698538,-47.642881,396.55783,43.79883246,293.2714632,2.081883696,0.012124374,95295.06727,0,0,06/22/2003 21:00,06/22/2003 18:00,0,43.79883246
1900800,2003,6,-22.698538,-47.642881,368.7954,0,290.486127,2.028973734,0.0118994,95384.02944,0,0,06/23/2003 0:00,06/22/2003 21:00,0,0
1911600,2003,6,-22.698538,-47.642881,369.52924,0,288.3401873,0.883234992,0.011134476,95390.37946,0,0,06/23/2003 3:00,06/23/2003 0:00,0,0
1922400,2003,6,-22.698538,-47.642881,378.17026,0,288.2210919,0.73613992,0.011108994,95339.86226,0,0,06/23/2003 6:00,06/23/2003 3:00,0,0
1933200,2003,6,-22.698538,-47.642881,373.60513,0,287.9444267,0.633082528,0.011081004,95278.46167,0,0,06/23/2003 9:00,06/23/2003 6:00,0,0
1944000,2003,6,-22.698538,-47.642881,361.51987,67.5196994,289.4890741,0.776826868,0.011485162,95396.66675,0,0,06/23/2003 12:00,06/23/2003 9:00,0.416855186,67.39737216
1954800,2003,6,-22.698538,-47.642881,348.49927,397.9776784,294.2322135,0.550941781,0.012232448,95342.35927,0,0,06/23/2003 15:00,06/23/2003 12:00,0.692114988,216.5472708
1965600,2003,6,-22.698538,-47.642881,372.9767,370.7315083,296.7637278,0.341339325,0.012741351,95053.71085,0,0,06/23/2003 18:00,06/23/2003 15:00,0.472053502,56.2430497
1976400,2003,6,-22.698538,-47.642881,387.8521,73.0507497,294.8060583,0.477997888,0.012647107,94999.86098,0,0,06/23/2003 21:00,06/23/2003 18:00,0,73.0507497
1987200,2003,6,-22.698538,-47.642881,335.51517,0,289.9632204,0.552436698,0.011844924,95118.69877,0,0,06/24/2003 0:00,06/23/2003 21:00,0,0
1998000,2003,6,-22.698538,-47.642881,336.64944,0,288.1680237,0.958503572,0.011798578,95170.19451,0,0,06/24/2003 3:00,06/24/2003 0:00,0,0
2008800,2003,6,-22.698538,-47.642881,352.87457,0,287.1202261,0.954288608,0.011458843,95090.1366,0,0,06/24/2003 6:00,06/24/2003 3:00,0,0
2019600,2003,6,-22.698538,-47.642881,365.1436,0,287.5579918,1.235439139,0.011764062,95125.38254,0,0,06/24/2003 9:00,06/24/2003 6:00,0,0
2030400,2003,6,-22.698538,-47.642881,376.35974,79.91036042,289.5722241,1.235002526,0.012437789,95302.66271,0,0,06/24/2003 12:00,06/24/2003 9:00,0.417000918,79.91036042
2041200,2003,6,-22.698538,-47.642881,384.25784,484.9707289,294.889825,0.822241444,0.012575759,95264.79049,0,0,06/24/2003 15:00,06/24/2003 12:00,0.692289631,376.6798649
2052000,2003,6,-22.698538,-47.642881,385.65262,559.6119236,296.4005392,0.513297825,0.01190822,95064.91432,0,0,06/24/2003 18:00,06/24/2003 15:00,0.472205031,215.2666904
2062800,2003,6,-22.698538,-47.642881,384.4409,134.3325713,294.0964565,1.066538223,0.011936759,95087.51629,0,0,06/24/2003 21:00,06/24/2003 18:00,0,134.3325713
2073600,2003,6,-22.698538,-47.642881,344.7641,0,290.1147136,1.326688664,0.011057607,95174.40253,0,0,06/25/2003 0:00,06/24/2003 21:00,0,0
2084400,2003,6,-22.698538,-47.642881,334.40253,0,288.905655,0.787563394,0.011454338,95184.3176,0,0,06/25/2003 3:00,06/25/2003 0:00,0,0
2095200,2003,6,-22.698538,-47.642881,339.50433,0,287.6118393,0.694473578,0.011508049,95068.37341,0,0,06/25/2003 6:00,06/25/2003 3:00,0,0
2106000,2003,6,-22.698538,-47.642881,339.1867,0,286.8755651,0.620386461,0.011514098,95014.8741,0,0,06/25/2003 9:00,06/25/2003 6:00,0,0
2116800,2003,6,-22.698538,-47.642881,353.32324,88.74944366,288.7240155,0.692348734,0.012107043,95150.66361,0,0,06/25/2003 12:00,06/25/2003 9:00,0.417219416,88.74944366
2127600,2003,6,-22.698538,-47.642881,359.07385,519.8431762,293.7757167,0.51169894,0.012606013,95123.84781,0,0,06/25/2003 15:00,06/25/2003 12:00,0.692551454,314.2013468
2138400,2003,6,-22.698538,-47.642881,364.96112,558.9206828,296.0872055,0.301654054,0.010897203,94878.81608,0,0,06/25/2003 18:00,06/25/2003 15:00,0.472432217,84.59349007
2149200,2003,6,-22.698538,-47.642881,374.362,132.8292335,293.4798133,0.643441508,0.011038037,94861.48188,0,0,06/25/2003 21:00,06/25/2003 18:00,0,132.8292335
2160000,2003,6,-22.698538,-47.642881,328.54193,0,288.9001897,0.74843333,0.010558078,94957.62551,0,0,06/26/2003 0:00,06/25/2003 21:00,0,0
2170800,2003,6,-22.698538,-47.642881,316.39523,0.028426883,286.4806415,1.214777957,0.010674251,94981.68346,0,0,06/26/2003 3:00,06/26/2003 0:00,0,0.028426883
2181600,2003,6,-22.698538,-47.642881,311.34885,0,284.7357138,0.97307563,0.010323146,94934.4637,0,0,06/26/2003 6:00,06/26/2003 3:00,0,0
2192400,2003,6,-22.698538,-47.642881,308.33792,0,283.4179748,0.823687288,0.009871487,94940.4597,0,0,06/26/2003 9:00,06/26/2003 6:00,0,0
2203200,2003,6,-22.698538,-47.642881,318.31818,92.87707228,288.0912644,0.570158566,0.011722163,95080.34984,0,0,06/26/2003 12:00,06/26/2003 9:00,0.41751056,90.50473518
2214000,2003,6,-22.698538,-47.642881,339.70898,499.6219367,295.5277805,1.1820263,0.012024121,95057.55389,0,0,06/26/2003 15:00,06/26/2003 12:00,0.692900289,251.9555959
2224800,2003,6,-22.698538,-47.642881,345.1559,539.7488133,297.3446955,1.474630332,0.011124739,94836.02219,0,0,06/26/2003 18:00,06/26/2003 15:00,0.47273493,81.55821102
2235600,2003,6,-22.698538,-47.642881,335.3747,138.6026434,294.7084914,0.862782569,0.011364141,94821.36552,0,0,06/26/2003 21:00,06/26/2003 18:00,0,138.6026434
2246400,2003,6,-22.698538,-47.642881,317.60437,0,290.3334381,0.730861359,0.01055611,94868.1017,0,0,06/27/2003 0:00,06/26/2003 21:00,0,0
2257200,2003,6,-22.698538,-47.642881,304.64047,0,287.5251121,1.155535383,0.010139779,94841.86859,0,0,06/27/2003 3:00,06/27/2003 0:00,0,0
2268000,2003,6,-22.698538,-47.642881,297.05603,0,285.9935858,1.161886413,0.009317881,94761.96015,0,0,06/27/2003 6:00,06/27/2003 3:00,0,0
2278800,2003,6,-22.698538,-47.642881,295.04083,0,285.096282,0.93294042,0.008840888,94800.83964,0,0,06/27/2003 9:00,06/27/2003 6:00,0,0
2289600,2003,6,-22.698538,-47.642881,296.57336,104.8670865,288.5060923,0.585237669,0.01099667,94983.54437,0,0,06/27/2003 12:00,06/27/2003 9:00,0.417874191,100.905313
2300400,2003,6,-22.698538,-47.642881,332.1303,532.8251909,296.4667027,1.23926202,0.012501692,94914.93058,0,0,06/27/2003 15:00,06/27/2003 12:00,0.69333591,265.4682649
2311200,2003,6,-22.698538,-47.642881,352.09247,541.0920614,297.8607271,1.359290407,0.012650592,94716.66211,0,0.00279376,06/27/2003 18:00,06/27/2003 15:00,0.473112997,81.58207842
2322000,2003,6,-22.698538,-47.642881,351.1243,116.2011713,295.400789,1.025195691,0.012963765,94763.1941,0,0,06/27/2003 21:00,06/27/2003 18:00,0,116.2011713
2332800,2003,6,-22.698538,-47.642881,342.17783,0,290.430709,1.204651996,0.011557106,94777.00045,0,0,06/28/2003 0:00,06/27/2003 21:00,0,0
2343600,2003,6,-22.698538,-47.642881,333.3008,0,286.0991645,1.161995941,0.010247729,94876.69045,0,0,06/28/2003 3:00,06/28/2003 0:00,0,0
2354400,2003,6,-22.698538,-47.642881,331.9332,0,285.3090272,1.129705949,0.009831757,94854.87547,0,0,06/28/2003 6:00,06/28/2003 3:00,0,0
2365200,2003,6,-22.698538,-47.642881,338.06244,0,285.2270281,1.129848033,0.009745767,94845.63782,0,0,06/28/2003 9:00,06/28/2003 6:00,0,0
2376000,2003,6,-22.698538,-47.642881,357.14377,67.77869694,287.7727322,0.794013613,0.011203192,95026.25968,0,0,06/28/2003 12:00,06/28/2003 9:00,0.418310108,67.77869694
2386800,2003,6,-22.698538,-47.642881,376.3898,501.3992415,295.6082775,1.060152842,0.01453144,95060.433,0,0,06/28/2003 15:00,06/28/2003 12:00,0.693858036,347.5198671
2397600,2003,6,-22.698538,-47.642881,389.62555,505.0485502,296.3196242,0.81911662,0.015674882,94882.96667,1.36E-05,0,06/28/2003 18:00,06/28/2003 15:00,0.473566202,172.4332749
2408400,2003,6,-22.698538,-47.642881,381.0064,92.19039652,293.8894158,1.033036509,0.016012864,94864.88955,0,0,06/28/2003 21:00,06/28/2003 18:00,0,92.19039652
2419200,2003,6,-22.698538,-47.642881,374.47916,0,290.4147306,1.128130492,0.014457533,94948.24736,0,0,06/29/2003 0:00,06/28/2003 21:00,0,0
2430000,2003,6,-22.698538,-47.642881,352.9551,0,290.3704563,1.003975506,0.013789942,95016.80106,0,0,06/29/2003 3:00,06/29/2003 0:00,0,0
2440800,2003,6,-22.698538,-47.642881,345.76566,0,288.961381,0.885900631,0.013172059,94976.50645,0,0,06/29/2003 6:00,06/29/2003 3:00,0,0
2451600,2003,6,-22.698538,-47.642881,338.2467,0,287.7798501,0.893716691,0.012646902,94951.66292,0,0,06/29/2003 9:00,06/29/2003 6:00,0,0
2462400,2003,6,-22.698538,-47.642881,340.84302,57.91679316,291.9704449,0.608380756,0.015224337,95091.64813,0,0,06/29/2003 12:00,06/29/2003 9:00,0.418818073,56.59642077
2473200,2003,6,-22.698538,-47.642881,377.47885,295.7626955,299.8709772,1.469017154,0.017292892,95067.98288,0,0,06/29/2003 15:00,06/29/2003 12:00,0.69446633,165.189164
2484000,2003,6,-22.698538,-47.642881,401.769,275.6794495,302.453144,2.07524438,0.017400496,94842.71521,0,0,06/29/2003 18:00,06/29/2003 15:00,0.474094286,41.53159582
2494800,2003,6,-22.698538,-47.642881,395.94724,61.75581256,299.5634134,1.182805928,0.017239787,94866.66905,0,0,06/29/2003 21:00,06/29/2003 18:00,0,61.75581256
2505600,2003,6,-22.698538,-47.642881,378.10382,0,296.1103331,0.584958955,0.016282065,94946.01431,0,0,06/30/2003 0:00,06/29/2003 21:00,0,0
2516400,2003,6,-22.698538,-47.642881,365.25742,0,294.1023274,0.454094203,0.015035758,94977.25374,0,0,06/30/2003 3:00,06/30/2003 0:00,0,0
2527200,2003,6,-22.698538,-47.642881,357.04425,0,292.6803412,0.438168537,0.01449031,94993.39723,0,0,06/30/2003 6:00,06/30/2003 3:00,0,0
2538000,2003,6,-22.698538,-47.642881,351.9302,0,291.1788994,0.43827395,0.013865533,95013.77664,0,0,06/30/2003 9:00,06/30/2003 6:00,0,0
2548800,2003,6,-22.698538,-47.642881,352.3561,89.10827107,294.1548437,0.20092018,0.016161906,95168.37195,0,0,06/30/2003 12:00,06/30/2003 9:00,0.419397807,87.04628269
